time,open,high,low,close,Volume,K,D
-1827653400,9.04,9.04,9.04,9.04,0,41.921343350780575,37.0370588533684
-1825147800,9.3,9.3,9.3,9.3,0,49.0222900361882,44.35267368958142
-1822469400,9.59,9.59,9.59,9.59,0,65.62570250614495,52.18977863103791
-1819877400,9.58,9.58,9.58,9.58,0,84.65204596859252,66.43334617030855
-1814607000,9.59,9.59,9.59,9.59,0,94.43274654583972,81.57016500685906
-1811928600,9.81,9.81,9.81,9.81,0,96.1237252549899,91.73617258980738
-1806658200,9.84,9.84,9.84,9.84,0,98.2425735739098,96.26634845824647
-1803979800,9.73,9.73,9.73,9.73,0,95.13004069496564,96.49877984128845
-1798709400,9.3,9.3,9.3,9.3,0,73.31107468806206,88.89456298564583
-1790933400,8.79,8.79,8.79,8.79,0,39.97774135472872,69.4729522459188
-1788341400,8.55,8.55,8.55,8.55,0,11.514367326429772,41.60106112307352
-1783071000,8.23,8.23,8.23,8.23,0,1.6579330501069005e-14,17.164036227052843
-1780392600,8.45,8.45,8.45,8.45,0,5.7129149019244645,5.742427409451419
-1777714200,8.53,8.53,8.53,8.53,0,13.467457556685021,6.393457486203168
-1775122200,8.26,8.26,8.26,8.26,0,16.637223657133628,11.939198705247705
-1769851800,8.04,8.04,8.04,8.04,0,10.92430875520918,13.676329989675944
-1767173400,8.37,8.37,8.37,8.37,0,11.809380921608394,13.123637777983737
-1759397400,8.12,8.12,8.12,8.12,0,13.131440829186616,11.955043502001397
-1756805400,8.17,8.17,8.17,8.17,0,18.936649014288086,14.625823588361035
-1754127000,8.13,8.13,8.13,8.13,0,15.392523371022762,15.82020440483249
-1751535000,7.68,7.68,7.68,7.68,0,10.900697362995935,15.076623249435597
-1746178200,7.68,7.68,7.68,7.68,0,5.095489177894464,10.462903303971055
-1743586200,7.68,7.68,7.68,7.68,0,1.7763568394002505e-14,5.332062180296808
-1738315800,7.35,7.35,7.35,7.35,0,1.8355687340469256e-14,1.6984963926315038
-1735637400,7.48,7.48,7.48,7.48,0,9.129246994630114,3.043082331543383
-1732959000,7.38,7.38,7.38,7.38,0,14.866273331559531,7.998506775396554
-1730539800,7.57,7.57,7.57,7.57,0,34.077907835181996,19.35780938712388
-1727861400,8.14,8.14,8.14,8.14,0,58.28199417388521,35.74205844687558
-1722591000,8.04,8.04,8.04,8.04,0,82.97349923169655,58.44446708025458
-1719999000,8.01,8.01,8.01,8.01,0,93.29305314548644,78.18284885035607
-1714642200,8.66,8.66,8.66,8.66,0,93.29305314548644,89.85320184088981
-1712050200,9.14,9.14,9.14,9.14,0,96.19785508407902,94.26132045835062
-1709371800,9.46,9.46,9.46,9.46,0,100,96.49696940985517
-1706779800,9.48,9.48,9.48,9.48,0,100,98.73261836135968
-1701423000,9.2,9.2,9.2,9.2,0,95.00615959814365,98.33538653271455
-1698917400,9.17,9.17,9.17,9.17,0,89.4888865188497,94.83168203899778
-1693647000,9.27,9.27,9.27,9.27,0,85.16449834096515,89.88651481931952
-1690968600,9.36,9.36,9.36,9.36,0,86.72802600396096,87.12713695459195
-1685698200,9.3,9.3,9.3,9.3,0,87.50577656042093,86.46610030178236
-1683019800,9.68,9.68,9.68,9.68,0,91.83016473830544,88.68798910089578
-1677749400,10.21,10.21,10.21,10.21,0,95.26047747716602,91.53213959196414
-1675157400,9.8,9.8,9.8,9.8,0,88.97707436745323,92.02257219430824
-1672479000,9.57,9.57,9.57,9.57,0,72.48147786293556,85.57300990251828
-1669800600,9.03,9.03,9.03,9.03,0,39.14814452960223,66.86889891999701
-1667381400,9.31,9.31,9.31,9.31,0,22.642621769031944,44.757414720523236
-1662111000,8.86,8.86,8.86,8.86,0,5.804884940216273,22.53188374628348
-1659432600,9.04,9.04,9.04,9.04,0,9.237451433678027,12.561652714308751
-1654162200,8.53,8.53,8.53,8.53,0,3.4325664934617564,6.158300955785357
-1648891800,7.68,7.68,7.68,7.68,0,3.4325664934617564,5.367528140200519
-1646213400,7.04,7.04,7.04,7.04,0,2.960594732333751e-15,2.2883776623078433
-1640943000,7.21,7.21,7.21,7.21,0,2.02742613602984,1.8199975431638713
-1638264600,7.43,7.43,7.43,7.43,0,6.649634026373858,2.8923533874679053
-1635845400,7.28,7.28,7.28,7.28,0,10.247514632593232,6.308191598332314
-1633170600,7.21,7.21,7.21,7.21,0,11.328840529819885,9.408663062928996
-1630578600,7.44,7.44,7.44,7.44,0,14.423352693540343,11.999902618651157
-1625308200,7.51,7.51,7.51,7.51,0,21.047348365466842,15.599847196275695
-1622629800,7.58,7.58,7.58,7.58,0,31.987044706097056,22.48591525503475
-1617359400,7.86,7.86,7.86,7.86,0,44.82011050427487,32.61816785861293
-1614677400,8.06,8.06,8.06,8.06,0,64.42153868278285,47.076231297718266
-1609407000,7.85,7.85,7.85,7.85,0,75.26868166907194,61.503443618709895
-1601634600,8.39,8.39,8.39,8.39,0,88.05222915016299,75.91414983400593
-1599042600,8.97,8.97,8.97,8.97,0,91.56225802684246,84.96105628202581
-1593772200,9.51,9.51,9.51,9.51,0,100,93.20482905900182
-1591093800,8.87,8.87,8.87,8.87,0,90.58883432454684,94.05036411712977
-1588415400,9.01,9.01,9.01,9.01,0,82.29415171819291,90.96099534757991
-1585823400,9.47,9.47,9.47,9.47,0,78.7477255630809,83.87690386860689
-1580549400,8.92,8.92,8.92,8.92,0,76.82438911709583,79.28875546612322
-1577871000,8.83,8.83,8.83,8.83,0,70.83854315966104,75.47021927994592
-1572687000,8.67,8.67,8.67,8.67,0,56.896551644440024,68.18649464039896
-1570012200,8.6,8.6,8.6,8.6,0,48.693125880974264,58.80940689502511
-1564741800,7.92,7.92,7.92,7.92,0,29.640321111429653,45.07666621228132
-1562149800,7.91,7.91,7.91,7.91,0,13.795405448429348,30.709617480277757
-1556793000,7.87,7.87,7.87,7.87,0,7.105427357601002e-15,14.478575519953004
-1554201000,7.88,7.88,7.88,7.88,0,0.23370115261297217,4.676368867014111
-1551519000,7.48,7.48,7.48,7.48,0,0.23370115261297217,0.1558007684086525
-1548927000,6.81,6.81,6.81,6.81,0,0.23370115261297217,0.2337011526129742
-1543570200,7.06,7.06,7.06,7.06,0,4.610084942035305,1.6924957490870831
-1541151000,6.88,6.88,6.88,6.88,0,7.382882004554297,4.0755560330675245
-1538472600,6.91,6.91,6.91,6.91,0,10.742469852522646,7.578478933037417
-1533205800,6.55,6.55,6.55,6.55,0,6.132384910487343,8.085912255854764
-1530613800,6.53,6.53,6.53,6.53,0,3.3595878479683527,6.744814203659448
-1527935400,6.45,6.45,6.45,6.45,0,4.736951571734001e-15,3.1639909194852347
-1525257000,6.61,6.61,6.61,6.61,0,5.549097540451901,2.9695617961400864
-1519983000,7.06,7.06,7.06,7.06,0,37.26060406941579,14.269900536622567
-1517391000,7.31,7.31,7.31,7.31,0,70.59393740274912,37.80121300420561
-1512034200,7.46,7.46,7.46,7.46,0,98.37817319563055,68.74423822259848
-1509615000,7.74,7.74,7.74,7.74,0,100,89.65737019945989
-1504348200,8.53,8.53,8.53,8.53,0,100,99.45939106521018
-1501669800,8.45,8.45,8.45,8.45,0,98.60924673699044,99.53641557899681
-1496399400,8.83,8.83,8.83,8.83,0,98.60924673699044,99.07283115799363
-1493721000,9.06,9.06,9.06,9.06,0,98.60924673699044,98.60924673699044
-1488447000,8.8,8.8,8.8,8.8,0,95.80908078399334,97.67585808599142
-1485855000,8.78,8.78,8.78,8.78,0,91.29605919232432,95.23812890443604
-1483176600,8.9,8.9,8.9,8.9,0,88.01332306810052,91.7061543481394
-1480498200,9.28,9.28,9.28,9.28,0,92.20424228410717,90.50454151484401
-1478079000,9.43,9.43,9.43,9.43,0,96.71726387577617,92.31160974266129
-1472812200,8.67,8.67,8.67,8.67,0,83.3031647483116,90.74155696939833
-1470133800,8.34,8.34,8.34,8.34,0,56.67547968934995,78.89863610447925
-1464863400,8.1,8.1,8.1,8.1,0,23.342146356016617,54.44026359789273
-1459589400,8.03,8.03,8.03,8.03,0,6.705648274371678,28.90775810657941
-1456911000,8.27,8.27,8.27,8.27,0,5.256639212176805,11.768144614188367
-1451640600,8.83,8.83,8.83,8.83,0,21.170213133322726,11.044166873290402
-1448962200,8.87,8.87,8.87,8.87,0,37.782823536515245,21.403225294004926
-1443778200,8.5,8.5,8.5,8.5,0,40.61680707448928,33.18994791477575
-1441189800,8.47,8.47,8.47,8.47,0,32.12584486641604,36.841825159140186
-1435919400,9.03,9.03,9.03,9.03,0,33.55697900685189,35.43321031591907
-1433241000,9.34,9.34,9.34,9.34,0,48.52118952452677,38.06800446593156
-1430562600,9.25,9.25,9.25,9.25,0,61.863789672782104,47.98065273472025
-1427967000,9.13,9.13,9.13,9.13,0,61.48173668933301,57.288905295547295
-1422696600,10.16,10.16,10.16,10.16,0,71.7602367548406,65.03525437231858
-1420018200,10.58,10.58,10.58,10.58,0,84.32835822684592,72.52344389033985
-1412242200,10.28,10.28,10.28,10.28,0,93.40989603667083,83.16616367278579
-1409653800,10.61,10.61,10.61,10.61,0,90.24275483860276,89.32700303403983
-1406975400,10.8,10.8,10.8,10.8,0,88.74643693900855,90.79969593809405
-1404383400,11.1,11.1,11.1,11.1,0,95.33654090233769,91.44191089331633
-1399026600,11.51,11.51,11.51,11.51,0,98.50368210040574,94.19555331391733
-1396431000,11.89,11.89,11.89,11.89,0,99.99999999999999,97.94674100091447
-1391160600,12.46,12.46,12.46,12.46,0,99.99999999999999,99.50122736680191
-1388482200,12.65,12.65,12.65,12.65,0,99.99999999999999,100
-1385803800,12.67,12.67,12.67,12.67,0,99.99999999999999,99.99999999999999
-1383384600,11.81,11.81,11.81,11.81,0,78.55190203922528,92.85063401307508
-1380706200,11.48,11.48,11.48,11.48,0,50.307779893907934,76.28656064437774
-1375439400,12.11,12.11,12.11,12.11,0,25.30286480898272,51.38751558070532
-1372847400,12.62,12.62,12.62,12.62,0,27.49733197910685,34.369325560665835
-1367490600,13.32,13.32,13.32,13.32,0,43.20457386921322,32.001590219100926
-1364895000,13.02,13.02,13.02,13.02,0,48.55001018869876,39.75063867900627
-1362216600,13.19,13.19,13.19,13.19,0,49.88802969673892,47.214204584883625
-1359624600,13.49,13.49,13.49,13.49,0,47.53123846025394,48.65642611523054
-1354267800,13.66,13.66,13.66,13.66,0,53.9754958513746,50.464921336122494
-1351848600,13.87,13.87,13.87,13.87,0,60.73924449323378,54.08199293495411
-1349170200,14.21,14.21,14.21,14.21,0,67.68098439680338,60.79857491380392
-1343903400,14.89,14.89,14.89,14.89,0,78.51000715245897,68.9767453474987
-1341311400,15.22,15.22,15.22,15.22,0,89.63976192683073,78.6102511586977
-1338633000,16.03,16.03,16.03,16.03,0,97.5916935149571,88.5804875314156
-1335954600,16.94,16.94,16.94,16.94,0,99.97789213362053,95.73644919180278
-1330680600,17.06,17.06,17.06,17.06,0,99.99999999999999,99.1898618828592
-1328088600,17.46,17.46,17.46,17.46,0,100,99.99263071120684
-1325583000,17.66,17.66,17.66,17.66,0,100,100
-1325237400,17.76,17.76,17.76,17.76,0,99.99999999999999,100
-1325151000,17.719999,17.719999,17.719999,17.719999,0,98.62682271355258,99.54227423785086
-1325064600,17.549999,17.549999,17.549999,17.549999,0,90.43902546062527,96.35528272472595
-1324978200,17.66,17.66,17.66,17.66,0,82.60940917055991,90.55841911491258
-1324719000,17.5,17.5,17.5,17.5,0,67.82480600793599,80.29108021304039
-1324632600,17.370001,17.370001,17.370001,17.370001,0,50.15527899275216,66.86316472374936
-1324546200,17.35,17.35,17.35,17.35,0,24.651561949484186,47.543882316724115
-1324459800,17.469999,17.469999,17.469999,17.469999,0,9.92065457532737,28.24249850585458
-1324373400,17.58,17.58,17.58,17.58,0,7.153133800544381,13.908450108451985
-1324114200,17.290001,17.290001,17.290001,17.290001,0,7.153133800544381,8.07564072547205
-1324027800,17.299999,17.299999,17.299999,17.299999,0,4.890443236419738,6.398903612502839
-1323941400,17.26,17.26,17.26,17.26,0,0.18195494598056072,4.075177327648232
-1323855000,17.379999,17.379999,17.379999,17.379999,0,2.52424536382131,2.532214515407208
-1323768600,17.48,17.48,17.48,17.48,0,6.63535736008424,3.1138525566287085
-1323509400,17.639999,17.639999,17.639999,17.639999,0,14.3531787956534,7.837593839852989
-1323423000,17.709999,17.709999,17.709999,17.709999,0,23.20887472826276,14.732470294666806
-1323336600,17.52,17.52,17.52,17.52,0,18.915807786019272,18.825953769978483
-1323250200,17.629999,17.629999,17.629999,17.629999,0,15.126292850607589,19.08365845496321
-1323163800,17.690001,17.690001,17.690001,17.690001,0,11.158375759387814,15.066825465338232
-1322904600,17.49,17.49,17.49,17.49,0,11.158375759387814,12.481014789794413
-1322818200,17.57,17.57,17.57,17.57,0,10.10533795755784,10.807363158777827
-1322731800,17.530001,17.530001,17.530001,17.530001,0,2.8752686983275026,8.046327471757722
-1322645400,17.629999,17.629999,17.629999,17.629999,0,8.122843635568179,7.034483430484511
-1322559000,17.4,17.4,17.4,17.4,0,5.247574937240678,5.415229090378792
-1322299800,17.450001,17.450001,17.450001,17.450001,0,7.2235751571743805,6.864664576661084
-1322213400,17.440001,17.440001,17.440001,17.440001,0,3.256930806255543,5.242693633556871
-1322127000,17.49,17.49,17.49,17.49,0,6.72729127162926,5.735932411686399
-1322040600,17.549999,17.549999,17.549999,17.549999,0,10.89063050453729,6.958284194140702
-1321954200,17.540001,17.540001,17.540001,17.540001,0,14.911228055145742,10.843049943770767
-1321608600,17.440001,17.440001,17.440001,17.440001,0,11.440867589772024,12.414242049818355
-1321522200,17.4,17.4,17.4,17.4,0,5.301528136930291,10.55120792728269
-1321435800,17.35,17.35,17.35,17.35,0,0,5.580798575567442
-1321349400,17.040001,17.040001,17.040001,17.040001,0,5.921189464667501e-16,1.7671760456434351
-1321090200,16.950001,16.950001,16.950001,16.950001,0,5.921189464667501e-16,4.934324553889585e-15
-1321003800,17.110001,17.110001,17.110001,17.110001,0,6.946823755123904,2.3156079183746354
-1320831000,17.129999,17.129999,17.129999,17.129999,0,14.734126464104174,7.22698340640936
-1320744600,17.18,17.18,17.18,17.18,0,26.75443686464587,16.14512902795798
-1320485400,17.110001,17.110001,17.110001,17.110001,0,27.90374839294209,23.13077057389738
-1320399000,17.16,17.16,17.16,17.16,0,31.056235624665973,28.571473627417976
-1320312600,17.26,17.26,17.26,17.26,0,35.49704509531569,31.485676370974584
-1320226200,17.299999,17.299999,17.299999,17.299999,0,46.017828117074394,37.52370294568535
-1320139800,17.299999,17.299999,17.299999,17.299999,0,54.04683065822959,45.187234623539894
-1319880600,17.57,17.57,17.57,17.57,0,70.91904412037151,56.99456763189183
-1319794200,17.67,17.67,17.67,17.67,0,85.63545914852602,70.2004446423757
-1319707800,17.58,17.58,17.58,17.58,0,93.72653587505381,83.42701304798378
-1319621400,17.639999,17.639999,17.639999,17.639999,0,89.92160095717327,89.76119866025105
-1319535000,17.93,17.93,17.93,17.93,0,89.92160095717327,91.1899125964668
-1319275800,18,18,18,18,0,96.19506508211946,92.01275566548867
-1319189400,17.92,17.92,17.92,17.92,0,94.3764795494914,93.49771519626138
-1319103000,17.93,17.93,17.93,17.93,0,89.0906951679586,93.2207465998565
-1319016600,18.07,18.07,18.07,18.07,0,88.38137180145755,90.61618217296918
-1318930200,18.26,18.26,18.26,18.26,0,94.00489225196617,90.49231974046079
-1318671000,18.360001,18.360001,18.360001,18.360001,0,99.29067663349895,93.89231356230755
-1318584600,18.459999,18.459999,18.459999,18.459999,0,100,97.76518962848837
-1318498200,18.65,18.65,18.65,18.65,0,100,99.76355887783298
-1318411800,18.6,18.6,18.6,18.6,0,95.27562485940285,98.42520828646764
-1318325400,18.780001,18.780001,18.780001,18.780001,0,95.04173455537351,96.7724531382588
-1318066200,19.049999,19.049999,19.049999,19.049999,0,95.04173455537351,95.11969799004997
-1317979800,18.940001,18.940001,18.940001,18.940001,0,90.88649574726729,93.65665495267145
-1317893400,18.889999,18.889999,18.889999,18.889999,0,74.86314557960462,86.93045862741513
-1317807000,18.950001,18.950001,18.950001,18.950001,0,60.54169213092528,75.4304444859324
-1317720600,19.280001,19.280001,19.280001,19.280001,0,64.15753122905198,66.52078964652729
-1317461400,18.91,18.91,18.91,18.91,0,47.08143836741067,57.26022057579596
-1317375000,19.02,19.02,19.02,19.02,0,31.654817987051,47.63126252783788
-1317288600,18.99,18.99,18.99,18.99,0,5.062987027993802,27.93308112748515
-1317202200,19.23,19.23,19.23,19.23,0,14.237333884532392,16.985046299859064
-1316856600,19.27,19.27,19.27,19.27,0,21.018728545448827,13.439683152658338
-1316770200,19.1,19.1,19.1,19.1,0,19.541001021749356,18.26568781724352
-1316683800,19.440001,19.440001,19.440001,19.440001,0,20.559144398592775,20.372957988596983
-1316597400,19.41,19.41,19.41,19.41,0,18.427909311163717,19.509351577168612
-1316511000,19.73,19.73,19.73,19.73,0,34.837858832521825,24.608304180759436
-1316251800,19.68,19.68,19.68,19.68,0,39.82358650985123,31.029784884512257
-1316165400,19.52,19.52,19.52,19.52,0,34.868025937837956,36.50982376007034
-1316079000,19.52,19.52,19.52,19.52,0,21.73793492224827,32.14318245664582
-1315992600,19.629999,19.629999,19.629999,19.629999,0,13.92003969956921,23.508666853218475
-1315906200,19.34,19.34,19.34,19.34,0,10.640181193800787,15.432718605206086
-1315647000,19.15,19.15,19.15,19.15,0,7.360322688032365,10.640181193800784
-1315560600,19.25,19.25,19.25,19.25,0,3.6572243964219173,7.2192427594183535
-1315474200,19.33,19.33,19.33,19.33,0,10.193170960022636,7.070239348158968
-1315387800,19.469999,19.469999,19.469999,19.469999,0,21.57266539760482,11.807686918016453
-1315301400,19.68,19.68,19.68,19.68,0,35.831453890474826,22.532430082700756
-1315045800,19.75,19.75,19.75,19.75,0,49.245208465970144,35.54977591801659
-1314959400,19.780001,19.780001,19.780001,19.780001,0,58.706543581172276,47.927735312539085
-1314873000,19.83,19.83,19.83,19.83,0,63.16125589176727,57.03766931296989
-1314786600,19.93,19.93,19.93,19.93,0,71.03009435509195,64.29929794267717
-1314700200,20.24,20.24,20.24,20.24,0,83.52259813564096,72.57131612750005
-1314441000,20.41,20.41,20.41,20.41,0,94.48520626908737,83.01263291994009
-1314354600,20.27,20.27,20.27,20.27,0,91.99447317366402,90.00075919279743
-1314268200,20.24,20.24,20.24,20.24,0,82.29989088935618,89.59319011070251
-1314181800,20.209999,20.209999,20.209999,20.209999,0,70.84595965064051,81.7134412378869
-1314095400,20.360001,20.360001,20.360001,20.360001,0,70.44972369505966,74.5318580783521
-1313836200,20.440001,20.440001,20.440001,20.440001,0,73.31557347259496,71.53708560609836
-1313749800,20.389999,20.389999,20.389999,20.389999,0,71.99265149568944,71.91931622111468
-1313663400,20.049999,20.049999,20.049999,20.049999,0,47.06108094427293,64.12310197085243
-1313577000,20.120001,20.120001,20.120001,20.120001,0,23.450242772127652,47.50132507069666
-1313490600,19.92,19.92,19.92,19.92,0,2.893762654415511,24.468362123605345
-1313231400,19.629999,19.629999,19.629999,19.629999,0,2.893762654415506,9.74592269365287
-1313145000,19.360001,19.360001,19.360001,19.360001,0,-4.144832625267251e-15,1.9291751029436524
-1313058600,19.75,19.75,19.75,19.75,0,8.884759645488414,3.9261740999679717
-1312972200,19.870001,19.870001,19.870001,19.870001,0,20.11044826987313,9.665069305120513
-1312885800,19.9,19.9,19.9,19.9,0,33.29817251913367,20.76446014483174
-1312626600,19.57,19.57,19.57,19.57,0,30.16003829749128,27.856219695499362
-1312540200,19.82,19.82,19.82,19.82,0,30.297087787001107,31.251766201208685
-1312367400,20,20,20,20,0,32.1002399996105,30.85245536136763
-1312281000,20.07,20.07,20.07,20.07,0,42.711536383559555,35.03628805672372
-1312021800,19.799999,19.799999,19.799999,19.799999,0,42.186081950098135,38.9992861110894
-1311935400,19.85,19.85,19.85,19.85,0,46.031300471651754,43.64297293510314
-1311849000,19.66,19.66,19.66,19.66,0,41.49954668096692,43.23897636757226
-1311762600,19.610001,19.610001,19.610001,19.610001,0,42.83420478058708,43.45501731106859
-1311676200,19.370001,19.370001,19.370001,19.370001,0,26.35707905809309,36.89694350654903
-1311417000,18.68,18.68,18.68,18.68,0,14.53091104098285,27.907398293220997
-1311330600,18.34,18.34,18.34,18.34,0,2.3589692609295696,14.41565312000183
-1311244200,18.889999,18.889999,18.889999,18.889999,0,14.068289017614193,10.31938977317553
-1311157800,19.049999,19.049999,19.049999,19.049999,0,31.63256481238298,16.019941030308914
-1311071400,18.74,18.74,18.74,18.74,0,44.54149770541759,30.080783845138257
-1310812200,18.4,18.4,18.4,18.4,0,38.891654928534074,38.35523914877822
-1310725800,18.34,18.34,18.34,18.34,0,28.991395326980932,37.47484932031087
-1310639400,18.57,18.57,18.57,18.57,0,29.23449695616164,32.37251573722555
-1310553000,18.559999,18.559999,18.559999,18.559999,0,36.63318819977081,31.619693494304453
-1310466600,18.540001,18.540001,18.540001,18.540001,0,44.39553807757764,36.75440774450336
-1310207400,18.469999,18.469999,18.469999,18.469999,0,48.22215055945245,43.083625612266964
-1310121000,18.68,18.68,18.68,18.68,0,59.237623430442376,50.61843735582415
-1310034600,18.860001,18.860001,18.860001,18.860001,0,77.14459069275324,61.53478822754935
-1309948200,19.07,19.07,19.07,19.07,0,93.49927702199643,76.62716371506401
-1309861800,19.139999,19.139999,19.139999,19.139999,0,100,90.21462257158322
-1309602600,18.98,18.98,18.98,18.98,0,93.86865882226319,95.78931194808654
-1309516200,19.290001,19.290001,19.290001,19.290001,0,93.86865882226319,95.91243921484211
-1309343400,19.48,19.48,19.48,19.48,0,93.86865882226319,93.86865882226319
-1309257000,19.389999,19.389999,19.389999,19.389999,0,97.15430012463894,94.96387258972176
-1308997800,19.459999,19.459999,19.459999,19.459999,0,96.09647909782211,95.70647934824139
-1308911400,19.43,19.43,19.43,19.43,0,93.65617643204901,95.63565188483666
-1308825000,18.950001,18.950001,18.950001,18.950001,0,77.21538525221663,88.98934692736258
-1308738600,18.809999,18.809999,18.809999,18.809999,0,54.89168882750966,75.2544168372584
-1308652200,18.959999,18.959999,18.959999,18.959999,0,39.43612200499625,57.181065361574156
-1308393000,18.700001,18.700001,18.700001,18.700001,0,25.38927972685636,39.90569685312073
-1308306600,18.799999,18.799999,18.799999,18.799999,0,20.344410984430066,28.389937572094198
-1308220200,19.030001,19.030001,19.030001,19.030001,0,20.454988889190158,22.062893200158836
-1308133800,18.99,18.99,18.99,18.99,0,34.264380251796894,25.021260041805707
-1308047400,19.030001,19.030001,19.030001,19.030001,0,45.087594451717585,33.26898786423488
-1307788200,19.120001,19.120001,19.120001,19.120001,0,49.65933381600374,43.003769506506075
-1307701800,19.09,19.09,19.09,19.09,0,54.390393815278024,49.71244069433312
-1307615400,19.200001,19.200001,19.200001,19.200001,0,64.08373403983539,56.04448722370572
